timestamp,crypto_mode,cpu_percent,memory_mb,net_bytes_sent,net_bytes_recv,handshake_time_us,validation_time_ms,ledger_storage_bytes
2026-06-18T06:05:50.101087497Z,pqc_falcon,8.6670,11.0850,18258,17020,0,0,341
2026-06-18T06:05:51.100593777Z,pqc_falcon,7.9939,11.0850,18258,17020,0,0,341
2026-06-18T06:05:52.100485961Z,pqc_falcon,6.5823,11.0850,18258,17020,0,0,341
2026-06-18T06:05:53.10039426Z,pqc_falcon,7.8680,11.0850,18258,17020,0,0,341
2026-06-18T06:05:54.100305266Z,pqc_falcon,8.9013,11.0850,18258,17020,0,0,341
2026-06-18T06:05:55.100675538Z,pqc_falcon,5.2126,11.0850,18258,17090,0,0,341
2026-06-18T06:05:56.100621705Z,pqc_falcon,8.9848,11.0850,18258,17273,0,0,341
2026-06-18T06:05:57.100711206Z,pqc_falcon,12.3225,11.0850,18258,17273,0,0,341
2026-06-18T06:05:58.100588546Z,pqc_falcon,7.0122,11.0850,21336,18299,0,0,341
2026-06-18T06:05:59.101033885Z,pqc_falcon,7.1501,11.0850,21942,19303,0,0,341
2026-06-18T06:06:00.100694316Z,pqc_falcon,5.4315,11.0850,21942,19303,0,0,341
2026-06-18T06:06:01.100653901Z,pqc_falcon,6.5923,11.0850,21942,19303,0,0,341
2026-06-18T06:06:02.100651948Z,pqc_falcon,7.4733,11.0850,21942,19303,0,0,341
2026-06-18T06:06:03.100472837Z,pqc_falcon,6.3797,11.0850,21942,19303,0,0,341
2026-06-18T06:06:04.1004731Z,pqc_falcon,6.1390,11.0850,21942,19303,0,0,341
2026-06-18T06:06:05.100625463Z,pqc_falcon,7.1610,11.0850,21942,19303,0,0,341
2026-06-18T06:06:06.100637014Z,pqc_falcon,6.5956,11.0850,21942,19303,0,0,341
2026-06-18T06:06:07.100598656Z,pqc_falcon,6.9944,11.0850,21942,19303,0,0,341
2026-06-18T06:06:08.100962263Z,pqc_falcon,7.2368,11.0850,21942,19303,0,0,341
2026-06-18T06:06:09.100837442Z,pqc_falcon,7.4112,11.0850,21942,19303,0,0,341
2026-06-18T06:06:10.100261773Z,pqc_falcon,6.9001,11.0850,21942,19303,0,0,341
2026-06-18T06:06:11.100758914Z,pqc_falcon,6.8389,11.0850,21942,19303,0,0,341
2026-06-18T06:06:12.100632851Z,pqc_falcon,6.8931,11.0850,21942,19303,0,0,341
2026-06-18T06:06:13.100534252Z,pqc_falcon,8.0793,11.0850,21942,19303,0,0,341
2026-06-18T06:06:14.100926686Z,pqc_falcon,9.5480,11.0850,21942,19303,0,0,341
2026-06-18T06:06:15.100665083Z,pqc_falcon,6.1359,11.0850,21942,19303,0,0,341
2026-06-18T06:06:16.100582122Z,pqc_falcon,5.9241,11.0850,21942,19303,0,0,341
2026-06-18T06:06:17.100282123Z,pqc_falcon,6.8458,11.0850,21942,19303,0,0,341
2026-06-18T06:06:18.100463638Z,pqc_falcon,7.4619,11.0850,21942,19303,0,0,341
2026-06-18T06:06:19.100314562Z,pqc_falcon,6.8966,11.0850,21942,19303,0,0,341
2026-06-18T06:06:20.100685712Z,pqc_falcon,8.7221,11.0850,21942,19303,0,0,341
2026-06-18T06:06:21.100679757Z,pqc_falcon,6.3862,11.0850,21942,19303,0,0,341
2026-06-18T06:06:22.100199041Z,pqc_falcon,4.4512,11.0850,21942,19303,0,0,341
2026-06-18T06:06:23.100469674Z,pqc_falcon,7.1465,11.0850,21942,19303,0,0,341
2026-06-18T06:06:24.100874901Z,pqc_falcon,6.0253,11.0850,21942,19303,0,0,341
2026-06-18T06:06:25.100451771Z,pqc_falcon,7.2191,11.0850,21942,19303,0,0,341
2026-06-18T06:06:26.10060919Z,pqc_falcon,6.2785,11.0850,21942,19303,0,0,341
2026-06-18T06:06:27.100837207Z,pqc_falcon,6.4239,11.0850,21942,19303,0,0,341
2026-06-18T06:06:28.10080995Z,pqc_falcon,7.7704,11.0850,21942,19303,0,0,341
2026-06-18T06:06:29.100534703Z,pqc_falcon,15.0972,11.0850,25750,20951,0,0,341
2026-06-18T06:06:30.100911962Z,pqc_falcon,7.5318,11.0850,25750,20951,0,0,341
2026-06-18T06:06:31.10065516Z,pqc_falcon,6.2848,11.0850,25750,20951,0,0,341
2026-06-18T06:06:32.100623731Z,pqc_falcon,15.6713,11.0850,25750,20951,0,0,341
2026-06-18T06:06:33.101093004Z,pqc_falcon,8.5322,11.0850,25750,20951,0,0,341
2026-06-18T06:06:34.100790897Z,pqc_falcon,7.0523,11.0850,25750,20951,0,0,341
2026-06-18T06:06:35.100772735Z,pqc_falcon,7.6104,11.0850,25750,20951,0,0,341
2026-06-18T06:06:36.100709008Z,pqc_falcon,7.0415,11.0850,25750,20951,0,0,341
2026-06-18T06:06:37.100467839Z,pqc_falcon,8.3418,11.0850,25750,20951,0,0,341
2026-06-18T06:06:38.100966143Z,pqc_falcon,4.9620,11.0850,25750,20951,0,0,341
2026-06-18T06:06:39.100148701Z,pqc_falcon,7.1066,11.0850,25750,20951,0,0,341
2026-06-18T06:06:40.100525961Z,pqc_falcon,7.1719,11.0850,25750,20951,0,0,341
2026-06-18T06:06:41.100548904Z,pqc_falcon,8.9939,11.0850,25750,20951,0,0,341
2026-06-18T06:06:42.100991842Z,pqc_falcon,5.8675,11.0850,25750,20951,0,0,341
2026-06-18T06:06:43.100562097Z,pqc_falcon,7.0380,11.0850,25750,20951,0,0,341
2026-06-18T06:06:44.100572012Z,pqc_falcon,9.6379,11.0850,25750,20951,0,0,341
2026-06-18T06:06:45.100612167Z,pqc_falcon,9.4148,11.0850,25750,20951,0,0,341
2026-06-18T06:06:46.100572075Z,pqc_falcon,7.5443,11.0850,25750,20951,0,0,341
2026-06-18T06:06:47.100684806Z,pqc_falcon,5.9777,11.0850,25750,20951,0,0,341
2026-06-18T06:06:48.100222593Z,pqc_falcon,5.9807,11.0850,25750,20951,0,0,341
2026-06-18T06:06:49.100605594Z,pqc_falcon,8.1684,11.0850,25750,20951,0,0,341
2026-06-18T06:06:50.100601873Z,pqc_falcon,8.6294,11.0850,25750,20951,0,0,341
2026-06-18T06:06:51.10017332Z,pqc_falcon,8.5031,11.0850,25750,20951,0,0,341
2026-06-18T06:06:52.100609613Z,pqc_falcon,9.2893,11.0850,25750,20951,0,0,341
2026-06-18T06:06:53.100613323Z,pqc_falcon,7.8212,11.0850,25750,20951,0,0,341
2026-06-18T06:06:54.100922088Z,pqc_falcon,9.5674,11.0850,25750,20951,0,0,341
2026-06-18T06:06:55.100756079Z,pqc_falcon,8.9659,11.0850,25750,20951,0,0,341
2026-06-18T06:06:56.101035897Z,pqc_falcon,5.5724,11.0850,25750,20951,0,0,341
2026-06-18T06:06:57.100703183Z,pqc_falcon,7.2589,11.0850,25750,21021,0,0,341
2026-06-18T06:06:58.100586348Z,pqc_falcon,10.3764,11.0850,25750,21021,0,0,341
2026-06-18T06:06:59.09994301Z,pqc_falcon,10.2603,11.0850,29170,22583,0,0,341
2026-06-18T06:07:00.100439679Z,pqc_falcon,8.3799,11.0850,29566,22964,0,0,341
2026-06-18T06:07:01.1005194Z,pqc_falcon,11.0548,11.0850,29566,22964,0,0,341
2026-06-18T06:07:02.100359873Z,pqc_falcon,8.8146,11.0850,29566,22964,0,0,341
2026-06-18T06:07:03.10027488Z,pqc_falcon,9.3354,11.0850,29566,23370,0,0,341
2026-06-18T06:07:04.100865466Z,pqc_falcon,8.0162,11.0850,29566,23370,0,0,341
2026-06-18T06:07:05.101091116Z,pqc_falcon,8.4392,11.0850,29566,23370,0,0,341
2026-06-18T06:07:06.10067858Z,pqc_falcon,8.6470,11.0850,29566,23370,0,0,341
2026-06-18T06:07:07.100237013Z,pqc_falcon,9.6594,11.0850,29566,23370,0,0,341
2026-06-18T06:07:08.100590349Z,pqc_falcon,8.7443,11.0850,29566,23370,0,0,341
2026-06-18T06:07:09.101100017Z,pqc_falcon,10.0610,11.0850,29566,23370,0,0,341
2026-06-18T06:07:10.10056741Z,pqc_falcon,8.1218,11.0850,29566,23370,0,0,341
2026-06-18T06:07:11.100621246Z,pqc_falcon,6.8389,11.0850,29566,23370,0,0,341
2026-06-18T06:07:12.101093637Z,pqc_falcon,7.9268,11.0850,29566,23370,0,0,341
2026-06-18T06:07:13.100556581Z,pqc_falcon,8.4350,11.0850,29566,23370,0,0,341
2026-06-18T06:07:14.100608205Z,pqc_falcon,9.5528,11.0850,29566,23370,0,0,341
2026-06-18T06:07:15.101005876Z,pqc_falcon,5.6174,11.0850,29566,23370,0,0,341
2026-06-18T06:07:16.100536147Z,pqc_falcon,8.0325,11.0850,29566,23370,0,0,341
2026-06-18T06:07:17.100897481Z,pqc_falcon,6.6869,11.0850,29566,23370,0,0,341
2026-06-18T06:07:18.100682916Z,pqc_falcon,7.7001,11.0850,29566,23370,0,0,341
2026-06-18T06:07:19.100803875Z,pqc_falcon,8.1767,11.0850,29566,23370,0,0,341
