timestamp,crypto_mode,cpu_percent,memory_mb,net_bytes_sent,net_bytes_recv,handshake_time_us,validation_time_ms,ledger_storage_bytes
2026-06-18T05:52:27.249813933Z,traditional,31.6543,16.7100,13953415,15474338,0,0,341
2026-06-18T05:52:28.250093254Z,traditional,31.3861,16.7100,14004289,15556084,0,0,341
2026-06-18T05:52:29.250156839Z,traditional,32.1827,16.7100,14053053,15634562,0,0,341
2026-06-18T05:52:30.24913738Z,traditional,33.0504,16.7100,14062323,15635850,0,0,341
2026-06-18T05:52:31.249512331Z,traditional,36.8505,16.7100,14063839,15636282,0,0,341
2026-06-18T05:52:32.249600363Z,traditional,30.0532,16.7100,14063585,15636414,0,0,341
2026-06-18T05:52:33.249555201Z,traditional,36.1510,16.7100,14065295,15636834,0,0,341
2026-06-18T05:52:34.249541022Z,traditional,43.1709,16.7100,14509209,15638286,0,0,341
2026-06-18T05:52:35.249186637Z,traditional,37.1883,16.7100,15291603,15639342,0,0,341
2026-06-18T05:52:36.249238247Z,traditional,42.7044,16.7100,15340745,15737026,0,0,341
2026-06-18T05:52:37.249660898Z,traditional,42.3326,16.7100,15537145,17674257,0,0,341
2026-06-18T05:52:38.249412196Z,traditional,29.2994,16.7100,15686073,18064326,0,0,341
2026-06-18T05:52:39.249917001Z,traditional,37.3404,16.7100,15721673,18210552,0,0,341
2026-06-18T05:52:40.250126829Z,traditional,28.9641,16.7100,15722992,18348644,0,0,341
2026-06-18T05:52:41.249074983Z,traditional,30.8426,16.7100,15726019,18424370,0,0,341
2026-06-18T05:52:42.249873733Z,traditional,32.3420,16.7100,15726786,18473050,0,0,341
2026-06-18T05:52:43.249251346Z,traditional,38.4779,16.7100,15728637,18488724,0,0,341
2026-06-18T05:52:44.249622404Z,traditional,31.3099,16.7100,15728450,18488922,0,0,341
2026-06-18T05:52:45.249476907Z,traditional,32.0424,16.7100,15730094,18489384,0,0,341
2026-06-18T05:52:46.249514742Z,traditional,30.8307,16.7100,15729774,18489450,0,0,341
2026-06-18T05:52:47.249572453Z,traditional,37.5200,16.7100,15731353,18489804,0,0,341
2026-06-18T05:52:48.249458861Z,traditional,31.8134,16.7100,15730968,18489804,0,0,341
2026-06-18T05:52:49.249452367Z,traditional,30.1917,16.7100,15732480,18490092,0,0,341
2026-06-18T05:52:50.249515316Z,traditional,31.1536,16.7100,15732094,18490092,0,0,341
2026-06-18T05:52:51.249588154Z,traditional,35.1409,16.7100,15733603,18490368,0,0,341
2026-06-18T05:52:52.249518564Z,traditional,28.7381,16.7100,15733482,18490632,0,0,341
2026-06-18T05:52:53.249628923Z,traditional,49.4284,16.7100,16179162,18493020,0,0,341
2026-06-18T05:52:54.249202794Z,traditional,31.0053,16.7100,17429660,18493680,0,0,341
2026-06-18T05:52:55.249072149Z,traditional,41.6931,16.7100,17433520,18494294,0,0,341
2026-06-18T05:52:56.250038418Z,traditional,49.0556,16.7100,17586796,19516868,0,0,341
2026-06-18T05:52:57.249719867Z,traditional,30.8347,16.7100,17754732,20553364,0,0,341
2026-06-18T05:52:58.249596244Z,traditional,31.8763,16.7100,17858494,20683998,0,0,341
2026-06-18T05:52:59.249754786Z,traditional,36.6489,16.7100,17902620,20825939,0,0,341
2026-06-18T05:53:00.249595661Z,traditional,31.0345,16.7100,17905388,20961009,0,0,341
2026-06-18T05:53:01.249953767Z,traditional,32.0275,16.7100,17906318,21004887,0,0,341
2026-06-18T05:53:02.249593387Z,traditional,29.9576,16.7100,17907100,21037733,0,0,341
2026-06-18T05:53:03.249666479Z,traditional,39.9894,16.7100,17907964,21064787,0,0,341
2026-06-18T05:53:04.249471614Z,traditional,29.7556,16.7100,17908804,21099279,0,0,341
2026-06-18T05:53:05.249879106Z,traditional,31.1606,16.7100,17909668,21136403,0,0,341
2026-06-18T05:53:06.24947133Z,traditional,30.6999,16.7100,17909866,21137559,0,0,341
2026-06-18T05:53:07.249521118Z,traditional,35.9873,16.7100,17909932,21137625,0,0,341
2026-06-18T05:53:08.249602265Z,traditional,30.7896,16.7100,17909932,21137625,0,0,341
2026-06-18T05:53:09.249513677Z,traditional,32.4310,16.7100,17909998,21137691,0,0,341
2026-06-18T05:53:10.249580964Z,traditional,29.5707,16.7100,17910064,21137757,0,0,341
2026-06-18T05:53:11.249529434Z,traditional,43.2447,16.7100,17910394,21138219,0,0,341
2026-06-18T05:53:12.249450108Z,traditional,37.6338,16.7100,18828284,21139275,0,0,341
2026-06-18T05:53:13.249494283Z,traditional,28.4277,16.7100,19016960,21139539,0,0,341
2026-06-18T05:53:14.249144998Z,traditional,39.3891,16.7100,19058588,21195014,0,0,341
2026-06-18T05:53:15.24910274Z,traditional,43.4829,16.7100,19295936,22265848,0,0,341
2026-06-18T05:53:16.249701074Z,traditional,32.2906,16.7100,19364918,22772762,0,0,341
2026-06-18T05:53:17.249377328Z,traditional,32.9624,16.7100,19406376,22891446,0,0,341
2026-06-18T05:53:18.249801439Z,traditional,30.5482,16.7100,19444035,22994930,0,0,341
2026-06-18T05:53:19.249980135Z,traditional,34.7710,16.7100,19445385,23024918,0,0,341
2026-06-18T05:53:20.249091798Z,traditional,34.8961,16.7100,19446249,23067966,0,0,341
2026-06-18T05:53:21.249981705Z,traditional,29.5611,16.7100,19446933,23116608,0,0,341
2026-06-18T05:53:22.249969371Z,traditional,29.8357,16.7100,19447719,23158076,0,0,341
2026-06-18T05:53:23.250083441Z,traditional,34.1786,16.7100,19448061,23159364,0,0,341
2026-06-18T05:53:24.249563405Z,traditional,32.3561,16.7100,19448193,23159496,0,0,341
2026-06-18T05:53:25.249563108Z,traditional,29.2308,16.7100,19448259,23159562,0,0,341
2026-06-18T05:53:26.249493644Z,traditional,30.1058,16.7100,19448259,23159632,0,0,341
2026-06-18T05:53:27.250007881Z,traditional,37.7719,16.7100,19448259,23159632,0,0,341
2026-06-18T05:53:28.249478336Z,traditional,30.6999,16.7100,19448391,23159764,0,0,341
2026-06-18T05:53:29.249502924Z,traditional,34.2386,16.7100,19448391,23159764,0,0,341
2026-06-18T05:53:30.249524301Z,traditional,45.0431,16.7100,19655863,23161678,0,0,341
2026-06-18T05:53:31.249563197Z,traditional,38.7182,16.7100,21006535,23162206,0,0,341
2026-06-18T05:53:32.249523121Z,traditional,31.0982,16.7100,21008913,23162470,0,0,341
2026-06-18T05:53:33.24916572Z,traditional,39.1747,16.7100,21013805,23167324,0,0,341
2026-06-18T05:53:34.249774588Z,traditional,37.5134,16.7100,21196187,24236799,0,0,341
2026-06-18T05:53:35.249634572Z,traditional,37.6533,16.7100,21403565,24833729,0,0,341
2026-06-18T05:53:36.249908243Z,traditional,30.7162,16.7100,21418652,24998933,0,0,341
2026-06-18T05:53:37.249598086Z,traditional,31.9363,16.7100,21421342,25141391,0,0,341
2026-06-18T05:53:38.249601672Z,traditional,29.5707,16.7100,21422124,25194151,0,0,341
2026-06-18T05:53:39.249518253Z,traditional,36.3539,16.7100,21422730,25216117,0,0,341
2026-06-18T05:53:40.249654704Z,traditional,30.2708,16.7100,21422862,25216249,0,0,341
2026-06-18T05:53:41.249229713Z,traditional,31.1111,16.7100,21423072,25216911,0,0,341
2026-06-18T05:53:42.249461861Z,traditional,29.7155,16.7100,21423204,25217043,0,0,341
2026-06-18T05:53:43.249607524Z,traditional,35.9234,16.7100,21423336,25217573,0,0,341
2026-06-18T05:53:44.249961863Z,traditional,29.7714,16.7100,21423402,25217639,0,0,341
2026-06-18T05:53:45.249685384Z,traditional,35.4034,16.7100,21423624,25218239,0,0,341
2026-06-18T05:53:46.249613208Z,traditional,30.8347,16.7100,21423624,25218239,0,0,341
2026-06-18T05:53:47.24961472Z,traditional,32.3420,16.7100,21423846,25218839,0,0,341
2026-06-18T05:53:48.249649612Z,traditional,36.9264,16.7100,21423978,25219181,0,0,341
2026-06-18T05:53:49.249517546Z,traditional,40.9554,16.7100,21869192,25230167,0,0,341
2026-06-18T05:53:50.249454342Z,traditional,33.8088,16.7100,22328742,25231653,0,0,341
2026-06-18T05:53:51.249484327Z,traditional,29.6394,16.7100,22328874,25231851,0,0,341
2026-06-18T05:53:52.249320652Z,traditional,36.2087,16.7100,22335406,25238279,0,0,341
2026-06-18T05:53:53.24928426Z,traditional,40.1499,16.9600,22581232,26123193,0,0,341
2026-06-18T05:53:54.249821016Z,traditional,38.4944,16.9600,22767498,26459265,0,0,341
2026-06-18T05:53:55.249223674Z,traditional,30.8550,16.9600,22805775,26622782,0,0,341
2026-06-18T05:53:56.249998886Z,traditional,32.4153,16.9600,22807491,26748381,0,0,341
2026-06-18T05:53:57.249909536Z,traditional,30.9120,16.9600,22808343,26795673,0,0,341
2026-06-18T05:53:58.249080847Z,traditional,37.3475,16.9600,22808541,26796895,0,0,341
2026-06-18T05:53:59.249463252Z,traditional,34.0753,16.9600,22808805,26797159,0,0,341
2026-06-18T05:54:00.2494678Z,traditional,28.0384,16.9600,22808871,26797225,0,0,341
2026-06-18T05:54:01.249495232Z,traditional,32.0785,16.9600,22808937,26797357,0,0,341
2026-06-18T05:54:02.249569435Z,traditional,35.9218,16.9600,22809135,26797489,0,0,341
2026-06-18T05:54:03.249559496Z,traditional,32.5681,16.9600,22809135,26797489,0,0,341
2026-06-18T05:54:04.249978182Z,traditional,30.6709,16.9600,22809135,26797489,0,0,341
2026-06-18T05:54:05.249621441Z,traditional,30.7447,16.9600,22809135,26797489,0,0,341
2026-06-18T05:54:06.249540124Z,traditional,37.6734,16.9600,22809333,26797687,0,0,341
2026-06-18T05:54:07.249589029Z,traditional,30.1384,16.9600,22809399,26797753,0,0,341
2026-06-18T05:54:08.249482833Z,traditional,42.0571,16.9600,22898325,26798479,0,0,341
2026-06-18T05:54:09.249695732Z,traditional,31.0933,16.9600,23680293,26799337,0,0,341
